,Column6,create_time,Column8,Column10,Column12,Column15,Column16,Column17,price,Column22,ts_lag,ts_date,220215,time
0,"company_id:""5""",2022-12-19 08:26:04,"deal_status:""0""","full_price:""100.6106""","id:""TJXT221219052024000000000001""","net_price:""99.3536""","operate:""0""","pre_closePrice:""99.272""",3.0375,"volume:""1000""",0,2022-12-19 08:25:00,,08:26:04
1,"company_id:""4""",2022-12-19 08:30:03,"deal_status:""0""","full_price:""100.6228""","id:""PATRe1054314661842825217""","net_price:""99.3739""","operate:""0""","pre_closePrice:""99.272""",3.035,"volume:""""",239,2022-12-19 08:30:00,3.035732581967213,08:30:03
2,"company_id:""2""",2022-12-19 08:32:26,"deal_status:""0""","full_price:""100.6106""","id:""ICAP2202157000577953""","net_price:""99.3536""","operate:""0""","pre_closePrice:""99.292""",3.0375,"volume:""""",143,2022-12-19 08:30:00,3.035732581967213,08:32:26
3,"company_id:""1""",2022-12-19 08:34:12,"deal_status:""0""","full_price:""100.631""","id:""TPSHe1054315707791192065""","net_price:""99.374""","operate:""0""","pre_closePrice:""99.272""",3.035,"volume:""2000""",106,2022-12-19 08:30:00,3.035732581967213,08:34:12
4,"company_id:""3""",2022-12-19 08:35:35,"deal_status:""0""","full_price:""100.631""","id:""BGC22021511009193630""","net_price:""99.374""","operate:""1""","pre_closePrice:""99.292""",3.035,"volume:""""",83,2022-12-19 08:35:00,3.032161458333333,08:35:35
5,"company_id:""1""",2022-12-19 08:36:01,"deal_status:""0""","full_price:""100.6719""","id:""TPSHe1054316160985739268""","net_price:""99.4149""","operate:""0""","pre_closePrice:""99.272""",3.03,"volume:""2000""",26,2022-12-19 08:35:00,3.032161458333333,08:36:01
6,"company_id:""1""",2022-12-19 08:37:24,"deal_status:""0""","full_price:""100.6719""","id:""TPSHe1054316512116092931""","net_price:""99.4149""","operate:""0""","pre_closePrice:""99.272""",3.03,"volume:""2000""",83,2022-12-19 08:35:00,3.032161458333333,08:37:24
7,"company_id:""2""",2022-12-19 08:40:31,"deal_status:""0""","full_price:""100.6719""","id:""ICAP2202157000577958""","net_price:""99.4149""","operate:""0""","pre_closePrice:""99.292""",3.03,"volume:""""",187,2022-12-19 08:40:00,3.03,08:40:31
8,"company_id:""2""",2022-12-19 08:41:12,"deal_status:""0""","full_price:""100.6719""","id:""ICAP2202157000577959""","net_price:""99.4149""","operate:""1""","pre_closePrice:""99.292""",3.03,"volume:""""",41,2022-12-19 08:40:00,3.03,08:41:12
9,"company_id:""1""",2022-12-19 08:41:42,"deal_status:""0""","full_price:""100.6719""","id:""TPSHe1054317594338799617""","net_price:""99.4149""","operate:""1""","pre_closePrice:""99.272""",3.03,"volume:""2000""",30,2022-12-19 08:40:00,3.03,08:41:42
10,"company_id:""5""",2022-12-19 08:41:59,"deal_status:""0""","full_price:""100.6719""","id:""TJXT221219052024000000000004""","net_price:""99.4149""","operate:""0""","pre_closePrice:""99.272""",3.03,"volume:""2000""",17,2022-12-19 08:40:00,3.03,08:41:59
11,"company_id:""1""",2022-12-19 08:48:46,"deal_status:""0""","full_price:""100.6719""","id:""TPSHe1054319371092111361""","net_price:""99.4149""","operate:""1""","pre_closePrice:""99.272""",3.03,"volume:""2000""",407,2022-12-19 08:45:00,3.029385775862069,08:48:46
12,"company_id:""1""",2022-12-19 08:48:54,"deal_status:""0""","full_price:""100.7046""","id:""TPSHe1054319405330214916""","net_price:""99.4557""","operate:""0""","pre_closePrice:""99.272""",3.025,"volume:""2000""",8,2022-12-19 08:45:00,3.029385775862069,08:48:54
13,"company_id:""1""",2022-12-19 08:48:57,"deal_status:""0""","full_price:""100.7128""","id:""TPSHe1054319415904055300""","net_price:""99.4558""","operate:""0""","pre_closePrice:""99.272""",3.025,"volume:""5000""",3,2022-12-19 08:45:00,3.029385775862069,08:48:57
14,"company_id:""3""",2022-12-19 08:49:27,"deal_status:""0""","full_price:""100.7128""","id:""BGC22021511009194094""","net_price:""99.4558""","operate:""0""","pre_closePrice:""99.292""",3.025,"volume:""""",30,2022-12-19 08:45:00,3.029385775862069,08:49:27
15,"company_id:""1""",2022-12-19 08:49:32,"deal_status:""0""","full_price:""100.7128""","id:""TPSHe1054319562637586436""","net_price:""99.4558""","operate:""0""","pre_closePrice:""99.272""",3.025,"volume:""1000""",5,2022-12-19 08:45:00,3.029385775862069,08:49:32
16,"company_id:""3""",2022-12-19 08:49:36,"deal_status:""0""","full_price:""100.7128""","id:""BGC22021511009194105""","net_price:""99.4558""","operate:""0""","pre_closePrice:""99.292""",3.025,"volume:""""",4,2022-12-19 08:45:00,3.029385775862069,08:49:36
17,"company_id:""3""",2022-12-19 08:49:36,"deal_status:""0""","full_price:""100.7128""","id:""BGC22021511009194110""","net_price:""99.4558""","operate:""0""","pre_closePrice:""99.292""",3.025,"volume:""""",0,2022-12-19 08:45:00,3.029385775862069,08:49:36
18,"company_id:""4""",2022-12-19 08:49:43,"deal_status:""0""","full_price:""100.7128""","id:""PATRe1054319611876519937""","net_price:""99.4558""","operate:""0""","pre_closePrice:""99.272""",3.025,"volume:""""",7,2022-12-19 08:45:00,3.029385775862069,08:49:43
19,"company_id:""3""",2022-12-19 08:50:19,"deal_status:""0""","full_price:""100.7128""","id:""BGC22021511009194136""","net_price:""99.4558""","operate:""1""","pre_closePrice:""99.292""",3.025,"volume:""""",36,2022-12-19 08:50:00,3.024733333333333,08:50:19
20,"company_id:""3""",2022-12-19 08:50:19,"deal_status:""0""","full_price:""100.7128""","id:""BGC22021511009194141""","net_price:""99.4558""","operate:""1""","pre_closePrice:""99.292""",3.025,"volume:""""",0,2022-12-19 08:50:00,3.024733333333333,08:50:19
21,"company_id:""1""",2022-12-19 08:50:21,"deal_status:""0""","full_price:""100.7128""","id:""TPSHe1054319768603078658""","net_price:""99.4558""","operate:""0""","pre_closePrice:""99.272""",3.025,"volume:""3000""",2,2022-12-19 08:50:00,3.024733333333333,08:50:21
22,"company_id:""1""",2022-12-19 08:51:03,"deal_status:""0""","full_price:""100.7128""","id:""TPSHe1054319947666305026""","net_price:""99.4558""","operate:""0""","pre_closePrice:""99.272""",3.025,"volume:""2000""",42,2022-12-19 08:50:00,3.024733333333333,08:51:03
23,"company_id:""1""",2022-12-19 08:52:14,"deal_status:""0""","full_price:""100.7128""","id:""TPSHe1054320245990371329""","net_price:""99.4558""","operate:""1""","pre_closePrice:""99.272""",3.025,"volume:""1000""",71,2022-12-19 08:50:00,3.024733333333333,08:52:14
24,"company_id:""1""",2022-12-19 08:52:14,"deal_status:""0""","full_price:""100.7128""","id:""TPSHe1054320245998759937""","net_price:""99.4558""","operate:""1""","pre_closePrice:""99.272""",3.025,"volume:""1000""",0,2022-12-19 08:50:00,3.024733333333333,08:52:14
25,"company_id:""1""",2022-12-19 08:52:32,"deal_status:""0""","full_price:""100.7128""","id:""TPSHe1054320320191803396""","net_price:""99.4558""","operate:""1""","pre_closePrice:""99.272""",3.025,"volume:""1000""",18,2022-12-19 08:50:00,3.024733333333333,08:52:32
26,"company_id:""1""",2022-12-19 08:52:45,"deal_status:""0""","full_price:""100.7128""","id:""TPSHe1054320372595437569""","net_price:""99.4558""","operate:""1""","pre_closePrice:""99.272""",3.025,"volume:""1000""",13,2022-12-19 08:50:00,3.024733333333333,08:52:45
27,"company_id:""3""",2022-12-19 08:52:47,"deal_status:""0""","full_price:""100.7128""","id:""BGC22021511009194229""","net_price:""99.4558""","operate:""1""","pre_closePrice:""99.292""",3.025,"volume:""""",2,2022-12-19 08:50:00,3.024733333333333,08:52:47
28,"company_id:""3""",2022-12-19 08:53:19,"deal_status:""0""","full_price:""100.7128""","id:""BGC22021511009194242""","net_price:""99.4558""","operate:""1""","pre_closePrice:""99.292""",3.025,"volume:""""",32,2022-12-19 08:50:00,3.024733333333333,08:53:19
29,"company_id:""1""",2022-12-19 08:53:19,"deal_status:""0""","full_price:""100.7128""","id:""TPSHe1054320517466697732""","net_price:""99.4558""","operate:""1""","pre_closePrice:""99.272""",3.025,"volume:""2000""",0,2022-12-19 08:50:00,3.024733333333333,08:53:19
30,"company_id:""1""",2022-12-19 08:53:21,"deal_status:""0""","full_price:""100.7128""","id:""TPSHe1054320524022394883""","net_price:""99.4558""","operate:""1""","pre_closePrice:""99.272""",3.025,"volume:""1000""",2,2022-12-19 08:50:00,3.024733333333333,08:53:21
31,"company_id:""1""",2022-12-19 08:53:39,"deal_status:""0""","full_price:""100.7128""","id:""TPSHe1054320599062687748""","net_price:""99.4558""","operate:""1""","pre_closePrice:""99.272""",3.025,"volume:""2000""",18,2022-12-19 08:50:00,3.024733333333333,08:53:39
32,"company_id:""5""",2022-12-19 08:54:11,"deal_status:""6""","full_price:""100.7333""","id:""TJXT221219052024000000000006""","net_price:""99.4763""","operate:""0""","pre_closePrice:""99.272""",3.0225,"volume:""2000""",32,2022-12-19 08:50:00,3.024733333333333,08:54:11
33,"company_id:""1""",2022-12-19 08:54:43,"deal_status:""0""","full_price:""100.7128""","id:""TPSHe1054320869842759684""","net_price:""99.4558""","operate:""0""","pre_closePrice:""99.272""",3.025,"volume:""2000""",32,2022-12-19 08:50:00,3.024733333333333,08:54:43
34,"company_id:""3""",2022-12-19 08:55:11,"deal_status:""0""","full_price:""100.7128""","id:""BGC22021511009194318""","net_price:""99.4558""","operate:""0""","pre_closePrice:""99.292""",3.025,"volume:""""",28,2022-12-19 08:55:00,3.024789377289377,08:55:11
35,"company_id:""1""",2022-12-19 08:55:22,"deal_status:""0""","full_price:""100.7128""","id:""TPSHe1054321033085071361""","net_price:""99.4558""","operate:""1""","pre_closePrice:""99.272""",3.025,"volume:""3000""",11,2022-12-19 08:55:00,3.024789377289377,08:55:22
36,"company_id:""1""",2022-12-19 08:55:57,"deal_status:""0""","full_price:""100.7128""","id:""TPSHe1054321178526756866""","net_price:""99.4558""","operate:""0""","pre_closePrice:""99.272""",3.025,"volume:""1000""",35,2022-12-19 08:55:00,3.024789377289377,08:55:57
37,"company_id:""2""",2022-12-19 08:57:31,"deal_status:""0""","full_price:""100.7128""","id:""ICAP2202157000577969""","net_price:""99.4558""","operate:""0""","pre_closePrice:""99.292""",3.025,"volume:""""",94,2022-12-19 08:55:00,3.024789377289377,08:57:31
38,"company_id:""5""",2022-12-19 08:58:25,"deal_status:""0""","full_price:""100.7046""","id:""TJXT221219052024000000000012""","net_price:""99.4557""","operate:""0""","pre_closePrice:""99.272""",3.025,"volume:""2000""",54,2022-12-19 08:55:00,3.024789377289377,08:58:25
39,"company_id:""5""",2022-12-19 08:58:28,"deal_status:""0""","full_price:""100.7128""","id:""TJXT221219052024000000000013""","net_price:""99.4558""","operate:""0""","pre_closePrice:""99.272""",3.025,"volume:""2000""",3,2022-12-19 08:55:00,3.024789377289377,08:58:28
40,"company_id:""5""",2022-12-19 08:58:53,"deal_status:""0""","full_price:""100.7128""","id:""TJXT221219052024000000000014""","net_price:""99.4558""","operate:""0""","pre_closePrice:""99.272""",3.025,"volume:""2000""",25,2022-12-19 08:55:00,3.024789377289377,08:58:53
41,"company_id:""5""",2022-12-19 08:58:53,"deal_status:""0""","full_price:""100.7333""","id:""TJXT221219052024000000000015""","net_price:""99.4763""","operate:""0""","pre_closePrice:""99.272""",3.0225,"volume:""5000""",0,2022-12-19 08:55:00,3.024789377289377,08:58:53
42,"company_id:""3""",2022-12-19 08:59:16,"deal_status:""0""","full_price:""100.7333""","id:""BGC22021511009194433""","net_price:""99.4763""","operate:""0""","pre_closePrice:""99.292""",3.0225,"volume:""""",23,2022-12-19 08:55:00,3.024789377289377,08:59:16
43,"company_id:""1""",2022-12-19 09:02:39,"deal_status:""0""","full_price:""100.7333""","id:""TPSHe1054322863647109124""","net_price:""99.4763""","operate:""0""","pre_closePrice:""99.272""",3.0225,"volume:""2000""",203,2022-12-19 09:00:00,3.0225,09:02:39
44,"company_id:""1""",2022-12-19 09:03:48,"deal_status:""0""","full_price:""100.7333""","id:""TPSHe1054323153452544001""","net_price:""99.4763""","operate:""0""","pre_closePrice:""99.272""",3.0225,"volume:""1000""",69,2022-12-19 09:00:00,3.0225,09:03:48
45,"company_id:""1""",2022-12-19 09:03:48,"deal_status:""0""","full_price:""100.7333""","id:""TPSHe1054323153444155394""","net_price:""99.4763""","operate:""0""","pre_closePrice:""99.272""",3.0225,"volume:""1000""",0,2022-12-19 09:00:00,3.0225,09:03:48
46,"company_id:""1""",2022-12-19 09:04:00,"deal_status:""0""","full_price:""100.7333""","id:""TPSHe1054323204547555329""","net_price:""99.4763""","operate:""0""","pre_closePrice:""99.272""",3.0225,"volume:""1000""",12,2022-12-19 09:00:00,3.0225,09:04:00
47,"company_id:""4""",2022-12-19 09:04:20,"deal_status:""0""","full_price:""100.7333""","id:""PATRe1054323287483527169""","net_price:""99.4763""","operate:""0""","pre_closePrice:""99.272""",3.0225,"volume:""""",20,2022-12-19 09:00:00,3.0225,09:04:20
48,"company_id:""1""",2022-12-19 09:05:02,"deal_status:""0""","full_price:""100.7333""","id:""TPSHe1054323464774758404""","net_price:""99.4763""","operate:""1""","pre_closePrice:""99.272""",3.0225,"volume:""1000""",42,2022-12-19 09:05:00,3.0227294303797465,09:05:02
49,,2022-12-19 09:06:01,,,"id:""220215_319327819_20221219-09:06:""","net_price:""99.4763""",,,3.0225,,59,2022-12-19 09:05:00,3.0227294303797465,09:06:01
50,"company_id:""1""",2022-12-19 09:07:05,"deal_status:""0""","full_price:""100.7333""","id:""TPSHe1054323982087630852""","net_price:""99.4763""","operate:""0""","pre_closePrice:""99.272""",3.0225,"volume:""2000""",64,2022-12-19 09:05:00,3.0227294303797465,09:07:05
51,"company_id:""2""",2022-12-19 09:07:34,"deal_status:""0""","full_price:""100.7128""","id:""ICAP2202157000577983""","net_price:""99.4558""","operate:""1""","pre_closePrice:""99.292""",3.025,"volume:""""",29,2022-12-19 09:05:00,3.0227294303797465,09:07:34
52,"company_id:""2""",2022-12-19 09:07:34,"deal_status:""0""","full_price:""100.7128""","id:""ICAP2202157000577984""","net_price:""99.4558""","operate:""1""","pre_closePrice:""99.292""",3.025,"volume:""""",0,2022-12-19 09:05:00,3.0227294303797465,09:07:34
53,"company_id:""1""",2022-12-19 09:07:36,"deal_status:""0""","full_price:""100.7333""","id:""TPSHe1054324110194257924""","net_price:""99.4763""","operate:""0""","pre_closePrice:""99.272""",3.0225,"volume:""3000""",2,2022-12-19 09:05:00,3.0227294303797465,09:07:36
54,"company_id:""1""",2022-12-19 09:07:52,"deal_status:""0""","full_price:""100.7333""","id:""TPSHe1054324178100039684""","net_price:""99.4763""","operate:""0""","pre_closePrice:""99.272""",3.0225,"volume:""1000""",16,2022-12-19 09:05:00,3.0227294303797465,09:07:52
55,"company_id:""1""",2022-12-19 09:08:05,"deal_status:""0""","full_price:""100.7333""","id:""TPSHe1054324231065710593""","net_price:""99.4763""","operate:""0""","pre_closePrice:""99.272""",3.0225,"volume:""2000""",13,2022-12-19 09:05:00,3.0227294303797465,09:08:05
56,"company_id:""1""",2022-12-19 09:08:05,"deal_status:""0""","full_price:""100.7333""","id:""TPSHe1054324231074099201""","net_price:""99.4763""","operate:""0""","pre_closePrice:""99.272""",3.0225,"volume:""3000""",0,2022-12-19 09:05:00,3.0227294303797465,09:08:05
57,"company_id:""5""",2022-12-19 09:09:06,"deal_status:""0""","full_price:""100.7333""","id:""TJXT221219052024000000000024""","net_price:""99.4763""","operate:""0""","pre_closePrice:""99.272""",3.0225,"volume:""3000""",61,2022-12-19 09:05:00,3.0227294303797465,09:09:06
58,"company_id:""1""",2022-12-19 09:09:36,"deal_status:""0""","full_price:""100.7333""","id:""TPSHe1054324614869692420""","net_price:""99.4763""","operate:""1""","pre_closePrice:""99.272""",3.0225,"volume:""2000""",30,2022-12-19 09:05:00,3.0227294303797465,09:09:36
59,"company_id:""2""",2022-12-19 09:10:21,"deal_status:""0""","full_price:""100.7128""","id:""ICAP2202157000577988""","net_price:""99.4558""","operate:""0""","pre_closePrice:""99.292""",3.025,"volume:""""",45,2022-12-19 09:10:00,3.0199526813880126,09:10:21
60,"company_id:""2""",2022-12-19 09:12:45,"deal_status:""0""","full_price:""100.7537""","id:""ICAP2202157000577999""","net_price:""99.4967""","operate:""0""","pre_closePrice:""99.292""",3.02,"volume:""""",144,2022-12-19 09:10:00,3.0199526813880126,09:12:45
61,"company_id:""2""",2022-12-19 09:12:45,"deal_status:""0""","full_price:""100.7537""","id:""ICAP2202157000578000""","net_price:""99.4967""","operate:""0""","pre_closePrice:""99.292""",3.02,"volume:""""",0,2022-12-19 09:10:00,3.0199526813880126,09:12:45
62,"company_id:""2""",2022-12-19 09:12:45,"deal_status:""0""","full_price:""100.7537""","id:""ICAP2202157000578001""","net_price:""99.4967""","operate:""0""","pre_closePrice:""99.292""",3.02,"volume:""""",0,2022-12-19 09:10:00,3.0199526813880126,09:12:45
63,"company_id:""2""",2022-12-19 09:12:58,"deal_status:""0""","full_price:""100.7537""","id:""ICAP2202157000578003""","net_price:""99.4967""","operate:""0""","pre_closePrice:""99.292""",3.02,"volume:""""",13,2022-12-19 09:10:00,3.0199526813880126,09:12:58
64,"company_id:""2""",2022-12-19 09:12:58,"deal_status:""0""","full_price:""100.7537""","id:""ICAP2202157000578004""","net_price:""99.4967""","operate:""0""","pre_closePrice:""99.292""",3.02,"volume:""""",0,2022-12-19 09:10:00,3.0199526813880126,09:12:58
65,"company_id:""5""",2022-12-19 09:13:21,"deal_status:""0""","full_price:""100.7537""","id:""TJXT221219052024000000000034""","net_price:""99.4967""","operate:""0""","pre_closePrice:""99.272""",3.02,"volume:""5000""",23,2022-12-19 09:10:00,3.0199526813880126,09:13:21
66,"company_id:""1""",2022-12-19 09:13:30,"deal_status:""0""","full_price:""100.7537""","id:""TPSHe1054325595091120129""","net_price:""99.4967""","operate:""0""","pre_closePrice:""99.272""",3.02,"volume:""3000""",9,2022-12-19 09:10:00,3.0199526813880126,09:13:30
67,"company_id:""1""",2022-12-19 09:13:30,"deal_status:""0""","full_price:""100.7537""","id:""TPSHe1054325595116285953""","net_price:""99.4967""","operate:""0""","pre_closePrice:""99.272""",3.02,"volume:""3000""",0,2022-12-19 09:10:00,3.0199526813880126,09:13:30
68,"company_id:""1""",2022-12-19 09:13:30,"deal_status:""0""","full_price:""100.7537""","id:""TPSHe1054325595128868865""","net_price:""99.4967""","operate:""0""","pre_closePrice:""99.272""",3.02,"volume:""2000""",0,2022-12-19 09:10:00,3.0199526813880126,09:13:30
69,"company_id:""1""",2022-12-19 09:13:30,"deal_status:""0""","full_price:""100.7537""","id:""TPSHe1054325595137257473""","net_price:""99.4967""","operate:""0""","pre_closePrice:""99.272""",3.02,"volume:""2000""",0,2022-12-19 09:10:00,3.0199526813880126,09:13:30
70,"company_id:""1""",2022-12-19 09:13:30,"deal_status:""0""","full_price:""100.7537""","id:""TPSHe1054325595191783425""","net_price:""99.4967""","operate:""0""","pre_closePrice:""99.272""",3.02,"volume:""2000""",0,2022-12-19 09:10:00,3.0199526813880126,09:13:30
71,"company_id:""1""",2022-12-19 09:13:30,"deal_status:""0""","full_price:""100.7537""","id:""TPSHe1054325595154034689""","net_price:""99.4967""","operate:""0""","pre_closePrice:""99.272""",3.02,"volume:""2000""",0,2022-12-19 09:10:00,3.0199526813880126,09:13:30
72,"company_id:""1""",2022-12-19 09:13:30,"deal_status:""0""","full_price:""100.7537""","id:""TPSHe1054325595162423297""","net_price:""99.4967""","operate:""0""","pre_closePrice:""99.272""",3.02,"volume:""7000""",0,2022-12-19 09:10:00,3.0199526813880126,09:13:30
73,"company_id:""1""",2022-12-19 09:13:30,"deal_status:""0""","full_price:""100.7537""","id:""TPSHe1054325595103703041""","net_price:""99.4967""","operate:""0""","pre_closePrice:""99.272""",3.02,"volume:""5000""",0,2022-12-19 09:10:00,3.0199526813880126,09:13:30
74,"company_id:""1""",2022-12-19 09:13:30,"deal_status:""0""","full_price:""100.7537""","id:""TPSHe1054325595149840385""","net_price:""99.4967""","operate:""0""","pre_closePrice:""99.272""",3.02,"volume:""2000""",0,2022-12-19 09:10:00,3.0199526813880126,09:13:30
75,"company_id:""1""",2022-12-19 09:13:30,"deal_status:""0""","full_price:""100.7537""","id:""TPSHe1054325595124674561""","net_price:""99.4967""","operate:""0""","pre_closePrice:""99.272""",3.02,"volume:""5000""",0,2022-12-19 09:10:00,3.0199526813880126,09:13:30
76,"company_id:""1""",2022-12-19 09:13:30,"deal_status:""0""","full_price:""100.7537""","id:""TPSHe1054325595183394817""","net_price:""99.4967""","operate:""0""","pre_closePrice:""99.272""",3.02,"volume:""5000""",0,2022-12-19 09:10:00,3.0199526813880126,09:13:30
77,"company_id:""1""",2022-12-19 09:13:30,"deal_status:""0""","full_price:""100.7537""","id:""TPSHe1054325595170811905""","net_price:""99.4967""","operate:""0""","pre_closePrice:""99.272""",3.02,"volume:""2000""",0,2022-12-19 09:10:00,3.0199526813880126,09:13:30
78,"company_id:""4""",2022-12-19 09:13:31,"deal_status:""0""","full_price:""100.7537""","id:""PATRe1054325601137111042""","net_price:""99.4967""","operate:""0""","pre_closePrice:""99.272""",3.02,"volume:""""",1,2022-12-19 09:10:00,3.0199526813880126,09:13:31
79,"company_id:""1""",2022-12-19 09:14:01,"deal_status:""0""","full_price:""100.7537""","id:""TPSHe1054325724862885889""","net_price:""99.4967""","operate:""1""","pre_closePrice:""99.272""",3.02,"volume:""2000""",30,2022-12-19 09:10:00,3.0199526813880126,09:14:01
80,"company_id:""5""",2022-12-19 09:14:05,"deal_status:""0""","full_price:""100.7455""","id:""TJXT221219052024000000000035""","net_price:""99.4966""","operate:""0""","pre_closePrice:""99.272""",3.02,"volume:""1000""",4,2022-12-19 09:10:00,3.0199526813880126,09:14:05
81,"company_id:""4""",2022-12-19 09:14:53,"deal_status:""0""","full_price:""100.7947""","id:""PATRe1054325945388806145""","net_price:""99.5377""","operate:""0""","pre_closePrice:""99.272""",3.015,"volume:""""",48,2022-12-19 09:10:00,3.0199526813880126,09:14:53
82,"company_id:""2""",2022-12-19 09:15:36,"deal_status:""0""","full_price:""100.7537""","id:""ICAP2202157000578019""","net_price:""99.4967""","operate:""0""","pre_closePrice:""99.292""",3.02,"volume:""""",43,2022-12-19 09:15:00,3.0183531746031744,09:15:36
83,"company_id:""2""",2022-12-19 09:16:15,"deal_status:""0""","full_price:""100.7742""","id:""ICAP2202157000578022""","net_price:""99.5172""","operate:""0""","pre_closePrice:""99.292""",3.0175,"volume:""""",39,2022-12-19 09:15:00,3.0183531746031744,09:16:15
84,"company_id:""2""",2022-12-19 09:16:59,"deal_status:""0""","full_price:""100.7742""","id:""ICAP2202157000578024""","net_price:""99.5172""","operate:""0""","pre_closePrice:""99.292""",3.0175,"volume:""""",44,2022-12-19 09:15:00,3.0183531746031744,09:16:59
85,"company_id:""4""",2022-12-19 09:20:44,"deal_status:""0""","full_price:""100.7947""","id:""PATRe1054327416700317697""","net_price:""99.5377""","operate:""0""","pre_closePrice:""99.272""",3.015,"volume:""""",225,2022-12-19 09:20:00,3.0160972568578557,09:20:44
86,"company_id:""4""",2022-12-19 09:23:13,"deal_status:""0""","full_price:""100.7742""","id:""PATRe1054328041710333956""","net_price:""99.5172""","operate:""0""","pre_closePrice:""99.272""",3.0175,"volume:""""",149,2022-12-19 09:20:00,3.0160972568578557,09:23:13
87,"company_id:""4""",2022-12-19 09:23:40,"deal_status:""0""","full_price:""100.7742""","id:""PATRe1054328155241754628""","net_price:""99.5172""","operate:""0""","pre_closePrice:""99.272""",3.0175,"volume:""""",27,2022-12-19 09:20:00,3.0160972568578557,09:23:40
88,"company_id:""4""",2022-12-19 09:25:25,"deal_status:""0""","full_price:""100.7742""","id:""PATRe1054328594121142274""","net_price:""99.5172""","operate:""0""","pre_closePrice:""99.272""",3.0175,"volume:""""",105,2022-12-19 09:25:00,3.0175,09:25:25
89,"company_id:""4""",2022-12-19 09:27:26,"deal_status:""0""","full_price:""100.7742""","id:""PATRe1054329100956643332""","net_price:""99.5172""","operate:""0""","pre_closePrice:""99.272""",3.0175,"volume:""""",121,2022-12-19 09:25:00,3.0175,09:27:26
90,"company_id:""3""",2022-12-19 09:27:48,"deal_status:""0""","full_price:""100.7742""","id:""BGC22021511009195769""","net_price:""99.5172""","operate:""0""","pre_closePrice:""99.292""",3.0175,"volume:""""",22,2022-12-19 09:25:00,3.0175,09:27:48
91,"company_id:""2""",2022-12-19 09:28:13,"deal_status:""0""","full_price:""100.7742""","id:""ICAP2202157000578046""","net_price:""99.5172""","operate:""0""","pre_closePrice:""99.292""",3.0175,"volume:""""",25,2022-12-19 09:25:00,3.0175,09:28:13
92,"company_id:""1""",2022-12-19 09:33:14,"deal_status:""0""","full_price:""100.766""","id:""TPSHe1054330560140423169""","net_price:""99.5171""","operate:""0""","pre_closePrice:""99.272""",3.0175,"volume:""2000""",301,2022-12-19 09:30:00,3.0175,09:33:14
93,"company_id:""3""",2022-12-19 09:37:03,"deal_status:""0""","full_price:""100.7742""","id:""BGC22021511009196170""","net_price:""99.5172""","operate:""0""","pre_closePrice:""99.292""",3.0175,"volume:""""",229,2022-12-19 09:35:00,3.0174934725848566,09:37:03
94,"company_id:""3""",2022-12-19 09:37:03,"deal_status:""0""","full_price:""100.7742""","id:""BGC22021511009196178""","net_price:""99.5172""","operate:""0""","pre_closePrice:""99.292""",3.0175,"volume:""""",0,2022-12-19 09:35:00,3.0174934725848566,09:37:03
95,"company_id:""4""",2022-12-19 09:37:17,"deal_status:""0""","full_price:""100.7742""","id:""PATRe1054331579102441473""","net_price:""99.5172""","operate:""0""","pre_closePrice:""99.272""",3.0175,"volume:""""",14,2022-12-19 09:35:00,3.0174934725848566,09:37:17
96,"company_id:""5""",2022-12-19 09:37:27,"deal_status:""6""","full_price:""100.7742""","id:""TJXT221219052024000000000054""","net_price:""99.5172""","operate:""0""","pre_closePrice:""99.272""",3.0175,"volume:""2000""",10,2022-12-19 09:35:00,3.0174934725848566,09:37:27
97,"company_id:""5""",2022-12-19 09:37:28,"deal_status:""0""","full_price:""100.7947""","id:""TJXT221219052024000000000055""","net_price:""99.5377""","operate:""0""","pre_closePrice:""99.272""",3.015,"volume:""5000""",1,2022-12-19 09:35:00,3.0174934725848566,09:37:28
98,"company_id:""3""",2022-12-19 09:39:27,"deal_status:""0""","full_price:""100.7742""","id:""BGC22021511009196348""","net_price:""99.5172""","operate:""1""","pre_closePrice:""99.292""",3.0175,"volume:""""",119,2022-12-19 09:35:00,3.0174934725848566,09:39:27
99,"company_id:""4""",2022-12-19 09:39:37,"deal_status:""0""","full_price:""100.7742""","id:""PATRe1054332170402836481""","net_price:""99.5172""","operate:""1""","pre_closePrice:""99.272""",3.0175,"volume:""""",10,2022-12-19 09:35:00,3.0174934725848566,09:39:37
100,"company_id:""1""",2022-12-19 09:40:44,"deal_status:""0""","full_price:""100.766""","id:""TPSHe1054332448760016897""","net_price:""99.5171""","operate:""1""","pre_closePrice:""99.272""",3.0175,"volume:""2000""",67,2022-12-19 09:40:00,3.018348416289593,09:40:44
101,,2022-12-19 09:41:59,,,"id:""220215_369686238_20221219-09:41:""","net_price:""99.4967""",,,3.02,,75,2022-12-19 09:40:00,3.018348416289593,09:41:59
102,"company_id:""1""",2022-12-19 09:42:04,"deal_status:""0""","full_price:""100.766""","id:""TPSHe1054332784908316676""","net_price:""99.5171""","operate:""1""","pre_closePrice:""99.272""",3.0175,"volume:""2000""",5,2022-12-19 09:40:00,3.018348416289593,09:42:04
103,"company_id:""4""",2022-12-19 09:42:18,"deal_status:""0""","full_price:""100.766""","id:""PATRe1054332844922417153""","net_price:""99.5171""","operate:""1""","pre_closePrice:""99.272""",3.0175,"volume:""""",14,2022-12-19 09:40:00,3.018348416289593,09:42:18
